26-04-11 23:19:50.535 :   task: train
  gpu_ids: [0]
  log_path: ./log
  model_save: ./model_save
  pretained_path:[
    index: False
    path: ./model_save/model_best1.pth
  ]
  batch_size: 4
  nc: [16, 1]
  patch_size: [128, 128]
  stride_size: [16, 16]
  atoms: 50
  d_size: 3
  max_epoch: 1000
  stage: 3
  lr: 0.0001
  loss_function_index: 1
  n_channels: 1
  lambda_g: 0.1
  lambda_f: 0.05
  deep_w: 0.2
  train:[
    sigma: [15, 50]
    dataroot_H: ./dataset/gray_train_all
    H_size: 128
    n_channels: 1
  ]
  valid:[
    sigma: [15, 25, 50]
    dataroot_H: ./dataset/gray_test
    n_channels: 1
  ]
  opt_path: ./options/train_options.json
  is_train: True
  scale: 1

26-04-11 23:19:50.544 : 训练集大小: 1120
26-04-11 23:19:50.544 : 验证集数量: 720 (每个 sigma 一个 Dataset)
26-04-11 23:19:51.751 : Number of parameter: 3.26M
26-04-11 23:19:51.751 : start training...
26-04-12 08:32:16.678 :   sigma=25: loss=0.0412, psnr=31.1245, ssim=0.8679, attempted=1, valid=1
26-04-12 08:32:16.678 :   sigma=50: loss=0.0546, psnr=28.5168, ssim=0.8072, attempted=1, valid=1
26-04-12 08:32:16.678 :   sigma=15: loss=0.0265, psnr=35.1959, ssim=0.8006, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=25: loss=0.0287, psnr=34.5672, ssim=0.7682, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=50: loss=0.0318, psnr=34.1458, ssim=0.7495, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=15: loss=0.0262, psnr=35.4172, ssim=0.8179, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=25: loss=0.0292, psnr=34.6388, ssim=0.7719, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=50: loss=0.0328, psnr=34.1156, ssim=0.7439, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=15: loss=0.0470, psnr=30.9767, ssim=0.9099, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=25: loss=0.0561, psnr=29.1846, ssim=0.8632, attempted=1, valid=1
26-04-12 08:32:16.679 :   sigma=50: loss=0.0753, psnr=26.4135, ssim=0.7372, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=15: loss=0.0296, psnr=34.4116, ssim=0.9368, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=25: loss=0.0355, psnr=32.7856, ssim=0.9125, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=50: loss=0.0481, psnr=30.3113, ssim=0.8609, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=15: loss=0.0286, psnr=34.5155, ssim=0.9035, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=25: loss=0.0337, psnr=32.9376, ssim=0.8776, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=50: loss=0.0440, psnr=30.5312, ssim=0.8413, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=15: loss=0.0653, psnr=27.9609, ssim=0.9549, attempted=1, valid=1
26-04-12 08:32:16.681 :   sigma=25: loss=0.0698, psnr=27.1388, ssim=0.9464, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=50: loss=0.0832, psnr=25.4002, ssim=0.9187, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=15: loss=0.0401, psnr=31.4633, ssim=0.9172, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=25: loss=0.0467, psnr=29.8726, ssim=0.8909, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=50: loss=0.0608, psnr=27.4053, ssim=0.8305, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=15: loss=0.0371, psnr=32.3778, ssim=0.7957, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=25: loss=0.0429, psnr=31.0108, ssim=0.7185, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=50: loss=0.0500, psnr=29.7681, ssim=0.5744, attempted=1, valid=1
26-04-12 08:32:16.682 :   sigma=15: loss=0.0374, psnr=32.2662, ssim=0.7885, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=25: loss=0.0441, psnr=30.7476, ssim=0.6887, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=50: loss=0.0528, psnr=29.3357, ssim=0.5620, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=15: loss=0.0467, psnr=30.5343, ssim=0.8952, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=25: loss=0.0573, psnr=28.4120, ssim=0.8427, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=50: loss=0.0774, psnr=25.5201, ssim=0.7461, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=15: loss=0.0358, psnr=32.6201, ssim=0.9102, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=25: loss=0.0446, psnr=30.4280, ssim=0.8648, attempted=1, valid=1
26-04-12 08:32:16.683 :   sigma=50: loss=0.0617, psnr=27.5073, ssim=0.7862, attempted=1, valid=1
26-04-12 08:32:16.684 :   sigma=15: loss=0.0339, psnr=33.0705, ssim=0.9368, attempted=1, valid=1
26-04-12 08:32:16.684 :   sigma=25: loss=0.0418, psnr=30.9302, ssim=0.9113, attempted=1, valid=1
26-04-12 08:32:16.684 :   sigma=50: loss=0.0578, psnr=27.8040, ssim=0.8617, attempted=1, valid=1
26-04-12 08:32:16.684 :   sigma=15: loss=0.0348, psnr=32.9257, ssim=0.9038, attempted=1, valid=1
26-04-12 08:32:16.684 :   sigma=25: loss=0.0422, psnr=31.0388, ssim=0.8648, attempted=1, valid=1
26-04-12 08:32:16.684 :   sigma=50: loss=0.0560, psnr=28.2893, ssim=0.8102, attempted=1, valid=1
26-04-12 08:32:16.684 :   sigma=15: loss=0.0370, psnr=32.3746, ssim=0.9017, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=25: loss=0.0443, psnr=30.6385, ssim=0.8656, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=50: loss=0.0575, psnr=28.0520, ssim=0.8162, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=15: loss=0.0404, psnr=31.8386, ssim=0.9593, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=25: loss=0.0481, psnr=30.1257, ssim=0.9418, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=50: loss=0.0617, psnr=27.9678, ssim=0.9097, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=15: loss=0.0223, psnr=36.5810, ssim=0.8686, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=25: loss=0.0250, psnr=35.4417, ssim=0.8325, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=50: loss=0.0296, psnr=34.5327, ssim=0.8019, attempted=1, valid=1
26-04-12 08:32:16.685 :   sigma=15: loss=0.0198, psnr=37.9132, ssim=0.9318, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=25: loss=0.0233, psnr=36.4852, ssim=0.9157, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=50: loss=0.0326, psnr=33.7023, ssim=0.8685, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=15: loss=0.0234, psnr=36.4456, ssim=0.9163, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=25: loss=0.0268, psnr=35.2701, ssim=0.9000, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=50: loss=0.0351, psnr=33.0433, ssim=0.8607, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=15: loss=0.0407, psnr=32.0140, ssim=0.9450, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=25: loss=0.0455, psnr=30.9365, ssim=0.9306, attempted=1, valid=1
26-04-12 08:32:16.686 :   sigma=50: loss=0.0553, psnr=29.4308, ssim=0.9062, attempted=1, valid=1
26-04-12 08:32:16.687 :   sigma=15: loss=0.0294, psnr=34.1188, ssim=0.8688, attempted=1, valid=1
26-04-12 08:32:16.687 :   sigma=25: loss=0.0364, psnr=32.0952, ssim=0.8039, attempted=1, valid=1
26-04-12 08:32:16.687 :   sigma=50: loss=0.0484, psnr=29.9252, ssim=0.7059, attempted=1, valid=1
26-04-12 08:32:16.687 :   sigma=15: loss=0.0379, psnr=32.0618, ssim=0.9169, attempted=1, valid=1
26-04-12 08:32:16.687 :   sigma=25: loss=0.0455, psnr=30.2178, ssim=0.8858, attempted=1, valid=1
26-04-12 08:32:16.687 :   sigma=50: loss=0.0610, psnr=27.5651, ssim=0.8331, attempted=1, valid=1
26-04-12 08:32:16.687 :   sigma=15: loss=0.0154, psnr=40.4588, ssim=0.9346, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=25: loss=0.0178, psnr=39.7275, ssim=0.9251, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=50: loss=0.0243, psnr=38.3589, ssim=0.9067, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=15: loss=0.0354, psnr=32.3986, ssim=0.8871, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=25: loss=0.0406, psnr=30.9976, ssim=0.8645, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=50: loss=0.0515, psnr=28.7913, ssim=0.8274, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=15: loss=0.0114, psnr=43.8813, ssim=0.9680, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=25: loss=0.0135, psnr=43.2177, ssim=0.9639, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=50: loss=0.0192, psnr=41.8604, ssim=0.9580, attempted=1, valid=1
26-04-12 08:32:16.688 :   sigma=15: loss=0.0377, psnr=32.2151, ssim=0.9082, attempted=1, valid=1
26-04-12 08:32:16.689 :   sigma=25: loss=0.0454, psnr=30.3983, ssim=0.8720, attempted=1, valid=1
26-04-12 08:32:16.689 :   sigma=50: loss=0.0616, psnr=27.6040, ssim=0.7963, attempted=1, valid=1
26-04-12 08:32:16.689 :   sigma=15: loss=0.0152, psnr=40.7143, ssim=0.9328, attempted=1, valid=1
26-04-12 08:32:16.689 :   sigma=25: loss=0.0174, psnr=40.1565, ssim=0.9287, attempted=1, valid=1
26-04-12 08:32:16.689 :   sigma=50: loss=0.0247, psnr=38.0830, ssim=0.9158, attempted=1, valid=1
26-04-12 08:32:16.689 :   sigma=15: loss=0.0247, psnr=35.7057, ssim=0.8255, attempted=1, valid=1
26-04-12 08:32:16.689 :   sigma=25: loss=0.0268, psnr=34.9662, ssim=0.8038, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=50: loss=0.0324, psnr=33.7291, ssim=0.7770, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=15: loss=0.0290, psnr=34.1877, ssim=0.8938, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=25: loss=0.0325, psnr=32.9576, ssim=0.8759, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=50: loss=0.0399, psnr=30.9234, ssim=0.8509, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=15: loss=0.0554, psnr=29.3872, ssim=0.9448, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=25: loss=0.0641, psnr=27.7789, ssim=0.9209, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=50: loss=0.0859, psnr=24.8981, ssim=0.8419, attempted=1, valid=1
26-04-12 08:32:16.690 :   sigma=15: loss=0.0335, psnr=32.8801, ssim=0.9000, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=25: loss=0.0388, psnr=31.4574, ssim=0.8694, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=50: loss=0.0495, psnr=29.3294, ssim=0.8111, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=15: loss=0.0694, psnr=27.7949, ssim=0.9536, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=25: loss=0.0770, psnr=26.5869, ssim=0.9392, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=50: loss=0.0980, psnr=24.1284, ssim=0.8869, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=15: loss=0.0324, psnr=33.0488, ssim=0.9154, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=25: loss=0.0386, psnr=31.2110, ssim=0.8908, attempted=1, valid=1
26-04-12 08:32:16.691 :   sigma=50: loss=0.0513, psnr=28.4282, ssim=0.8480, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=15: loss=0.0212, psnr=37.2642, ssim=0.9077, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=25: loss=0.0249, psnr=35.9632, ssim=0.8857, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=50: loss=0.0340, psnr=33.7403, ssim=0.8523, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=15: loss=0.0457, psnr=30.8935, ssim=0.9599, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=25: loss=0.0558, psnr=28.8023, ssim=0.9362, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=50: loss=0.0772, psnr=25.4646, ssim=0.8512, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=15: loss=0.0244, psnr=35.7816, ssim=0.8789, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=25: loss=0.0294, psnr=34.1776, ssim=0.8379, attempted=1, valid=1
26-04-12 08:32:16.692 :   sigma=50: loss=0.0403, psnr=31.9211, ssim=0.7598, attempted=1, valid=1
26-04-12 08:32:16.693 :   sigma=15: loss=0.0346, psnr=32.7478, ssim=0.8381, attempted=1, valid=1
26-04-12 08:32:16.693 :   sigma=25: loss=0.0409, psnr=31.1153, ssim=0.7824, attempted=1, valid=1
26-04-12 08:32:16.693 :   sigma=50: loss=0.0521, psnr=29.0493, ssim=0.7058, attempted=1, valid=1
26-04-12 08:32:16.693 :   sigma=15: loss=0.0413, psnr=31.3614, ssim=0.9459, attempted=1, valid=1
26-04-12 08:32:16.693 :   sigma=25: loss=0.0463, psnr=30.1652, ssim=0.9353, attempted=1, valid=1
26-04-12 08:32:16.693 :   sigma=50: loss=0.0575, psnr=28.1965, ssim=0.9130, attempted=1, valid=1
26-04-12 08:32:16.693 :   sigma=15: loss=0.0504, psnr=30.1733, ssim=0.9191, attempted=1, valid=1
26-04-12 08:32:16.694 :   sigma=25: loss=0.0571, psnr=28.9991, ssim=0.8950, attempted=1, valid=1
26-04-12 08:32:16.694 :   sigma=50: loss=0.0718, psnr=27.0746, ssim=0.8319, attempted=1, valid=1
26-04-12 08:32:16.694 :   sigma=15: loss=0.0435, psnr=31.4223, ssim=0.9383, attempted=1, valid=1
26-04-12 08:32:16.694 :   sigma=25: loss=0.0550, psnr=29.0367, ssim=0.8966, attempted=1, valid=1
26-04-12 08:32:16.694 :   sigma=50: loss=0.0810, psnr=25.3691, ssim=0.7917, attempted=1, valid=1
26-04-12 08:32:16.694 :   sigma=15: loss=0.0327, psnr=33.4547, ssim=0.9211, attempted=1, valid=1
26-04-12 08:32:16.694 :   sigma=25: loss=0.0394, psnr=31.7263, ssim=0.8901, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=50: loss=0.0529, psnr=29.3105, ssim=0.8250, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=15: loss=0.0332, psnr=33.2195, ssim=0.8360, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=25: loss=0.0400, psnr=31.5121, ssim=0.7621, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=50: loss=0.0498, psnr=29.6187, ssim=0.6210, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=15: loss=0.0273, psnr=34.9163, ssim=0.8528, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=25: loss=0.0318, psnr=33.4947, ssim=0.7941, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=50: loss=0.0392, psnr=31.7799, ssim=0.6962, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=15: loss=0.0291, psnr=34.4369, ssim=0.8311, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=25: loss=0.0329, psnr=33.2650, ssim=0.7764, attempted=1, valid=1
26-04-12 08:32:16.695 :   sigma=50: loss=0.0395, psnr=31.8006, ssim=0.6879, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=15: loss=0.0344, psnr=32.8482, ssim=0.8227, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=25: loss=0.0403, psnr=31.3682, ssim=0.7596, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=50: loss=0.0480, psnr=29.7993, ssim=0.6807, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=15: loss=0.0267, psnr=35.0605, ssim=0.8867, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=25: loss=0.0312, psnr=33.6155, ssim=0.8546, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=50: loss=0.0412, psnr=31.5160, ssim=0.7936, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=15: loss=0.0380, psnr=32.1120, ssim=0.8902, attempted=1, valid=1
26-04-12 08:32:16.696 :   sigma=25: loss=0.0460, psnr=30.2443, ssim=0.8450, attempted=1, valid=1
26-04-12 08:32:16.697 :   sigma=50: loss=0.0601, psnr=27.9632, ssim=0.7746, attempted=1, valid=1
26-04-12 08:32:16.697 :   sigma=15: loss=0.0485, psnr=30.3671, ssim=0.9028, attempted=1, valid=1
26-04-12 08:32:16.697 :   sigma=25: loss=0.0545, psnr=29.1422, ssim=0.8806, attempted=1, valid=1
26-04-12 08:32:16.697 :   sigma=50: loss=0.0663, psnr=27.3236, ssim=0.8347, attempted=1, valid=1
26-04-12 08:32:16.697 :   sigma=15: loss=0.0453, psnr=30.8117, ssim=0.9448, attempted=1, valid=1
26-04-12 08:32:16.697 :   sigma=25: loss=0.0579, psnr=28.1912, ssim=0.9054, attempted=1, valid=1
26-04-12 08:32:16.697 :   sigma=50: loss=0.0845, psnr=24.5233, ssim=0.7976, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=15: loss=0.0415, psnr=31.6056, ssim=0.8866, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=25: loss=0.0480, psnr=30.1493, ssim=0.8481, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=50: loss=0.0609, psnr=28.0178, ssim=0.7768, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=15: loss=0.0388, psnr=31.9379, ssim=0.9076, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=25: loss=0.0446, psnr=30.4706, ssim=0.8804, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=50: loss=0.0571, psnr=28.2521, ssim=0.8232, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=15: loss=0.0521, psnr=30.0272, ssim=0.9600, attempted=1, valid=1
26-04-12 08:32:16.698 :   sigma=25: loss=0.0625, psnr=27.9382, ssim=0.9361, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=50: loss=0.0905, psnr=24.1293, ssim=0.8413, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=15: loss=0.0599, psnr=28.8220, ssim=0.9507, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=25: loss=0.0697, psnr=27.0344, ssim=0.9264, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=50: loss=0.0963, psnr=23.6157, ssim=0.8296, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=15: loss=0.0400, psnr=31.7969, ssim=0.9304, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=25: loss=0.0491, psnr=29.6892, ssim=0.9006, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=50: loss=0.0665, psnr=26.7933, ssim=0.8487, attempted=1, valid=1
26-04-12 08:32:16.699 :   sigma=15: loss=0.0381, psnr=32.1467, ssim=0.8483, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=25: loss=0.0457, psnr=30.4200, ssim=0.7822, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=50: loss=0.0595, psnr=28.2915, ssim=0.6651, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=15: loss=0.0305, psnr=33.9367, ssim=0.8617, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=25: loss=0.0375, psnr=32.0741, ssim=0.8033, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=50: loss=0.0507, psnr=29.6807, ssim=0.6973, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=15: loss=0.0187, psnr=38.0768, ssim=0.9186, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=25: loss=0.0222, psnr=36.6372, ssim=0.8947, attempted=1, valid=1
26-04-12 08:32:16.700 :   sigma=50: loss=0.0304, psnr=34.4401, ssim=0.8467, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=15: loss=0.0308, psnr=34.1359, ssim=0.9017, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=25: loss=0.0366, psnr=32.5293, ssim=0.8582, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=50: loss=0.0473, psnr=30.5755, ssim=0.7869, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=15: loss=0.0314, psnr=33.8620, ssim=0.8258, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=25: loss=0.0350, psnr=32.8367, ssim=0.7694, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=50: loss=0.0423, psnr=31.3081, ssim=0.6253, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=15: loss=0.0354, psnr=32.6393, ssim=0.9120, attempted=1, valid=1
26-04-12 08:32:16.702 :   sigma=25: loss=0.0428, psnr=30.7408, ssim=0.8800, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=50: loss=0.0563, psnr=28.2493, ssim=0.8299, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=15: loss=0.0376, psnr=32.6486, ssim=0.8786, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=25: loss=0.0427, psnr=31.4348, ssim=0.8444, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=50: loss=0.0541, psnr=29.2075, ssim=0.7558, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=15: loss=0.0366, psnr=32.9308, ssim=0.9386, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=25: loss=0.0412, psnr=31.9211, ssim=0.9245, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=50: loss=0.0507, psnr=30.4141, ssim=0.8988, attempted=1, valid=1
26-04-12 08:32:16.703 :   sigma=15: loss=0.0336, psnr=33.6663, ssim=0.9424, attempted=1, valid=1
26-04-12 08:32:16.704 :   sigma=25: loss=0.0379, psnr=32.6925, ssim=0.9304, attempted=1, valid=1
26-04-12 08:32:16.704 :   sigma=50: loss=0.0478, psnr=30.9373, ssim=0.9026, attempted=1, valid=1
26-04-12 08:32:16.704 :   sigma=15: loss=0.0213, psnr=37.3712, ssim=0.8812, attempted=1, valid=1
26-04-12 08:32:16.704 :   sigma=25: loss=0.0243, psnr=36.4852, ssim=0.8552, attempted=1, valid=1
26-04-12 08:32:16.704 :   sigma=50: loss=0.0311, psnr=35.1684, ssim=0.8077, attempted=1, valid=1
26-04-12 08:32:16.704 :   sigma=15: loss=0.0360, psnr=32.1383, ssim=0.9314, attempted=1, valid=1
26-04-12 08:32:16.704 :   sigma=25: loss=0.0414, psnr=30.6115, ssim=0.9179, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=50: loss=0.0535, psnr=27.9930, ssim=0.8907, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=15: loss=0.0180, psnr=38.6144, ssim=0.9162, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=25: loss=0.0212, psnr=37.3778, ssim=0.8972, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=50: loss=0.0289, psnr=35.7568, ssim=0.8747, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=15: loss=0.0481, psnr=30.9374, ssim=0.9464, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=25: loss=0.0559, psnr=29.4619, ssim=0.9246, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=50: loss=0.0717, psnr=27.1934, ssim=0.8717, attempted=1, valid=1
26-04-12 08:32:16.705 :   sigma=15: loss=0.0624, psnr=28.9889, ssim=0.9489, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=25: loss=0.0697, psnr=27.8410, ssim=0.9328, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=50: loss=0.0866, psnr=25.7706, ssim=0.8896, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=15: loss=0.0530, psnr=29.8072, ssim=0.9486, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=25: loss=0.0621, psnr=28.0468, ssim=0.9282, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=50: loss=0.0836, psnr=24.8477, ssim=0.8691, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=15: loss=0.0443, psnr=31.0858, ssim=0.9274, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=25: loss=0.0536, psnr=29.0504, ssim=0.8910, attempted=1, valid=1
26-04-12 08:32:16.706 :   sigma=50: loss=0.0729, psnr=26.0422, ssim=0.7954, attempted=1, valid=1
26-04-12 08:32:16.707 :   sigma=15: loss=0.0479, psnr=30.2970, ssim=0.9044, attempted=1, valid=1
26-04-12 08:32:16.707 :   sigma=25: loss=0.0565, psnr=28.5270, ssim=0.8701, attempted=1, valid=1
26-04-12 08:32:16.707 :   sigma=50: loss=0.0742, psnr=25.7208, ssim=0.8074, attempted=1, valid=1
26-04-12 08:32:16.707 :   sigma=15: loss=0.0321, psnr=33.5478, ssim=0.8832, attempted=1, valid=1
26-04-12 08:32:16.707 :   sigma=25: loss=0.0377, psnr=32.0952, ssim=0.8384, attempted=1, valid=1
26-04-12 08:32:16.707 :   sigma=50: loss=0.0474, psnr=30.1286, ssim=0.7364, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=15: loss=0.0272, psnr=34.7919, ssim=0.8484, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=25: loss=0.0315, psnr=33.6377, ssim=0.8123, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=50: loss=0.0415, psnr=31.8246, ssim=0.7337, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=15: loss=0.0238, psnr=36.0722, ssim=0.8709, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=25: loss=0.0279, psnr=34.8314, ssim=0.8368, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=50: loss=0.0367, psnr=33.1683, ssim=0.7692, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=15: loss=0.0476, psnr=30.1240, ssim=0.9368, attempted=1, valid=1
26-04-12 08:32:16.708 :   sigma=25: loss=0.0559, psnr=28.3642, ssim=0.9165, attempted=1, valid=1
26-04-12 08:32:16.709 :   sigma=50: loss=0.0726, psnr=25.8311, ssim=0.8719, attempted=1, valid=1
26-04-12 08:32:16.709 :   sigma=15: loss=0.0329, psnr=33.1667, ssim=0.8655, attempted=1, valid=1
26-04-12 08:32:16.709 :   sigma=25: loss=0.0374, psnr=31.7934, ssim=0.8341, attempted=1, valid=1
26-04-12 08:32:16.709 :   sigma=50: loss=0.0468, psnr=29.2865, ssim=0.7959, attempted=1, valid=1
26-04-12 08:32:16.709 :   sigma=15: loss=0.0631, psnr=28.3026, ssim=0.9385, attempted=1, valid=1
26-04-12 08:32:16.709 :   sigma=25: loss=0.0681, psnr=27.3789, ssim=0.9245, attempted=1, valid=1
