26-05-05 09:18:56.174 :   task: train
  gpu_ids: [0]
  log_path: ./log
  model_save: ./model_save
  pretained_path:[
    index: False
    path: ./model_save/model_best1.pth
  ]
  batch_size: 4
  nc: [16, 1]
  patch_size: [128, 128]
  stride_size: [16, 16]
  d_size: 7
  max_epoch: 1000
  stage: 1
  lr: 0.0001
  loss_function_index: 1
  n_channels: 1
  m_channels: 8
  n_atoms: 16
  lambda_sparse: 0.001
  lambda_gate: 0.05
  lambda_orth: 0.01
  eval_num: 10
  sigma: 0.0
  train:[
    sigma: [0]
    dataroot_H: ./dataset/gray_train_all
    H_size: 128
    n_channels: 1
  ]
  valid:[
    sigma: [0]
    dataroot_H: ./dataset/gray_valid_all
    n_channels: 1
  ]
  opt_path: ./options/train_options.json
  is_train: True
  scale: 1

26-05-05 09:18:56.181 : 训练集大小: 1120
26-05-05 09:18:56.181 : 验证集数量: 240
26-05-05 09:18:57.171 : Number of parameter: 0.88M
26-05-05 09:18:57.172 : start training...
26-05-05 09:20:21.577 : epoch:[1/1000], loss:0.0654, rec:0.2015, sparse:0.1167, gate:-2.7256, orth:0.0044
26-05-05 09:21:44.697 : epoch:[2/1000], loss:-0.0390, rec:0.0954, sparse:0.1688, gate:-2.6922, orth:0.0058
26-05-05 09:23:06.083 : epoch:[3/1000], loss:-0.0454, rec:0.0906, sparse:0.1846, gate:-2.7238, orth:0.0067
26-05-05 09:24:30.713 : epoch:[4/1000], loss:-0.0490, rec:0.0877, sparse:0.1952, gate:-2.7388, orth:0.0074
26-05-05 09:25:51.858 : epoch:[5/1000], loss:-0.0506, rec:0.0865, sparse:0.2021, gate:-2.7464, orth:0.0080
26-05-05 09:27:12.778 : epoch:[6/1000], loss:-0.0505, rec:0.0868, sparse:0.2071, gate:-2.7509, orth:0.0084
26-05-05 09:28:33.810 : epoch:[7/1000], loss:-0.0525, rec:0.0849, sparse:0.2111, gate:-2.7538, orth:0.0088
26-05-05 09:29:54.521 : epoch:[8/1000], loss:-0.0529, rec:0.0846, sparse:0.2157, gate:-2.7558, orth:0.0091
26-05-05 09:31:15.182 : epoch:[9/1000], loss:-0.0525, rec:0.0850, sparse:0.2155, gate:-2.7567, orth:0.0094
26-05-05 09:32:36.285 : epoch:[10/1000], loss:-0.0549, rec:0.0827, sparse:0.2185, gate:-2.7576, orth:0.0096
26-05-05 09:38:46.753 : [epoch 10] val_loss: 0.0857, PSNR: 20.9575, SSIM: 0.4087, Best PSNR: 20.9575 @ epoch 10
26-05-05 09:40:10.905 : epoch:[11/1000], loss:-0.0527, rec:0.0849, sparse:0.2215, gate:-2.7588, orth:0.0097
26-05-05 09:41:34.791 : epoch:[12/1000], loss:-0.0540, rec:0.0836, sparse:0.2233, gate:-2.7591, orth:0.0098
26-05-05 09:42:59.353 : epoch:[13/1000], loss:-0.0535, rec:0.0842, sparse:0.2257, gate:-2.7598, orth:0.0098
26-05-05 09:44:20.312 : epoch:[14/1000], loss:-0.0543, rec:0.0833, sparse:0.2275, gate:-2.7601, orth:0.0098
26-05-05 09:45:41.405 : epoch:[15/1000], loss:-0.0542, rec:0.0835, sparse:0.2284, gate:-2.7605, orth:0.0099
26-05-05 09:47:02.813 : epoch:[16/1000], loss:-0.0547, rec:0.0830, sparse:0.2300, gate:-2.7608, orth:0.0099
